fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_category
6.2,-0.818710403535291,0.18,7.7,-2.333044300478754,28.0,210.0,0.99771,3.56,0.72,9.2,5,poor
6.4,-1.2694006096483912,0.17,8.3,-3.1465551632885744,61.0,195.0,0.99577,3.22,0.46,9.4,5,poor
6.3,-1.2344320118106447,0.14,7.05,-3.079113882493042,50.0,177.0,0.99564,3.23,0.42,9.0,5,poor
6.4,-1.305636458102436,0.17,8.4,-3.101092789211817,60.0,198.0,0.99578,3.21,0.47,9.4,5,poor
6.4,-1.0469690555162714,0.35,5.6,-3.3524072174927233,9.0,148.0,0.99441,3.17,0.5,9.8,4,poor
6.9,-0.8416471888783893,0.28,9.4,-2.864704011147587,29.0,183.0,0.99594,3.17,0.43,9.4,5,poor
6.9,-0.8416471888783893,0.28,9.4,-2.864704011147587,29.0,183.0,0.99594,3.17,0.43,9.4,5,poor
6.8,-0.7743572359854884,0.26,6.3,-1.9105430052180221,49.0,159.0,0.99434,3.14,0.47,10.0,5,poor
7.6,-1.2517634681622845,0.32,14.6,-2.7488721956224653,32.0,201.0,0.998,3.0,0.45,9.2,5,poor
6.6,-1.1363141558521213,0.33,2.5,-2.9374633654300153,40.0,219.5,0.99316,3.15,0.6,10.0,5,poor
7.6,-1.2517634681622845,0.32,14.6,-2.7488721956224653,32.0,201.0,0.998,3.0,0.45,9.2,5,poor
6.6,-1.07587280169862,0.34,2.6,-2.9565115604007097,40.5,210.0,0.99314,3.15,0.61,10.0,5,poor
6.6,-1.1363141558521213,0.33,2.5,-2.9374633654300153,40.0,210.0,0.99316,3.15,0.6,10.0,5,poor
6.6,-0.5780343734594406,0.15,10.0,-3.270169119255751,38.0,157.0,0.99642,3.28,0.52,9.4,5,poor
6.6,-0.5780343734594406,0.15,10.0,-3.270169119255751,38.0,157.0,0.99642,3.28,0.52,9.4,5,poor
7.1,-1.2344320118106447,0.3,16.0,-3.2968373663379125,58.0,201.0,0.99954,3.3,0.67,9.0,5,poor
6.6,-1.1056369036050742,0.24,16.05,-3.079113882493042,31.0,147.0,0.99822,3.08,0.52,9.2,5,poor
6.6,-1.1056369036050742,0.24,16.05,-3.079113882493042,31.0,147.0,0.99822,3.08,0.52,9.2,5,poor
8.2,-1.3432348716594436,0.33,2.6,-2.9187712324178627,11.0,71.0,0.99402,2.89,0.49,9.5,5,poor
8.3,-1.3823023398503531,0.33,2.5,-2.9187712324178627,12.0,72.0,0.99404,2.89,0.48,9.5,5,poor
6.0,-1.3432348716594436,0.15,1.2,-2.9187712324178627,35.0,124.0,0.99347,3.08,0.46,8.8,5,poor
7.5,-1.2694006096483912,0.78,12.1,-3.170085660698769,53.0,161.0,0.99838,2.98,0.44,8.7,5,poor
7.5,-1.305636458102436,0.79,11.95,-3.1941832122778293,51.0,159.0,0.99839,2.98,0.44,8.7,5,poor
6.8,-1.07587280169862,0.1,1.4,-2.995732273553991,29.0,118.0,0.9936,3.21,0.41,9.5,5,poor
7.6,-1.3823023398503531,0.34,1.3,-2.864704011147587,34.0,176.0,0.99434,3.1,0.51,9.5,5,poor
7.4,-0.5780343734594406,0.09,1.5,-2.631089159966082,19.0,117.0,0.99496,3.22,0.53,9.8,5,poor
6.8,-1.1363141558521213,0.3,1.0,-2.995732273553991,22.0,113.0,0.99289,3.24,0.61,10.2,5,poor
6.4,-1.2006450142332614,0.16,7.5,-2.975929646257811,55.0,191.0,0.9959,3.17,0.49,9.0,5,poor
6.7,-1.422958345491482,0.32,10.3,-2.5257286443082556,37.0,122.0,0.99662,3.02,0.45,8.8,5,poor
6.0,-1.6044503709230613,0.24,5.3,-2.577021938695806,49.0,201.0,0.99466,3.21,0.43,9.5,5,poor
7.6,-1.1679623668029029,0.23,12.7,-2.900422093749666,20.0,139.0,0.99836,3.16,0.5,9.7,4,poor
7.6,-1.1679623668029029,0.23,12.7,-2.900422093749666,20.0,139.0,0.99836,3.16,0.5,9.7,4,poor
6.3,-1.7092582477163114,0.22,1.5,-3.123565645063876,45.0,155.0,0.99238,3.19,0.48,10.2,5,poor
8.6,-1.4653375684603434,0.25,11.3,-3.4420193761824103,13.0,96.0,0.99645,3.11,0.4,10.8,5,poor
6.8,-1.5558971455060706,0.36,18.1,-3.0576076772720784,32.0,133.0,1.0,3.27,0.48,8.8,5,poor
6.8,-1.5558971455060706,0.36,18.1,-3.0576076772720784,32.0,133.0,1.0,3.27,0.48,8.8,5,poor
6.8,-1.5558971455060706,0.36,18.1,-3.0576076772720784,32.0,133.0,1.0,3.27,0.48,8.8,5,poor
6.4,-1.1679623668029029,0.4,6.4,-3.2188758248682006,39.0,191.0,0.99513,3.14,0.52,9.8,5,poor
8.6,-1.07587280169862,0.36,1.4,-3.079113882493042,11.0,119.0,0.99556,3.17,0.47,9.4,4,poor
8.6,-1.07587280169862,0.36,1.4,-3.079113882493042,11.0,119.0,0.99556,3.17,0.47,9.4,4,poor
8.0,-1.305636458102436,0.57,10.4,-2.9187712324178627,18.0,134.0,0.99732,3.12,0.68,9.0,5,poor
6.9,-1.07587280169862,0.36,1.4,-3.4112477175156566,13.0,145.0,0.99214,3.07,0.52,9.8,5,poor
6.3,-1.422958345491482,0.55,8.1,-3.1941832122778293,67.0,216.0,0.99596,3.24,0.5,9.2,5,poor
7.5,-0.8891620644859025,0.23,14.8,-2.900422093749666,28.0,174.0,0.99898,3.18,0.49,9.7,5,poor
8.2,-1.6044503709230613,0.38,3.5,-2.9187712324178627,41.0,174.0,0.99306,3.22,0.41,11.6,5,poor
7.5,-0.8891620644859025,0.23,14.8,-2.900422093749666,28.0,174.0,0.99898,3.18,0.49,9.7,5,poor
6.6,-0.8651224452997557,0.13,12.8,-3.101092789211817,26.0,158.0,0.99772,3.24,0.47,9.0,5,poor
6.7,-0.6143360001356555,0.27,7.1,-2.995732273553991,8.0,178.0,0.99502,3.16,0.38,9.4,4,poor
6.7,-0.6143360001356555,0.27,7.1,-2.995732273553991,8.0,178.0,0.99502,3.16,0.38,9.4,4,poor
6.4,-1.5095925774643841,0.3,11.2,-3.0576076772720784,53.0,149.0,0.99479,3.21,0.34,10.8,5,poor
6.2,-1.305636458102436,0.18,1.5,-3.540459448995663,20.0,111.0,0.99228,3.41,0.5,10.0,5,poor
9.0,-1.2344320118106447,0.34,12.1,-3.473768074496991,34.0,177.0,0.99706,3.13,0.47,10.6,5,poor
8.9,-1.305636458102436,0.34,10.7,-3.506557897319982,19.5,166.0,0.99669,3.13,0.48,10.6,5,poor
6.7,-0.6911491778972723,0.38,7.5,-3.0576076772720784,26.0,175.0,0.99662,3.32,0.54,9.6,5,poor
6.2,-1.1056369036050742,0.14,4.8,-2.9374633654300153,27.0,128.0,0.99475,3.21,0.48,9.4,5,poor
7.5,-1.6044503709230613,0.47,16.9,-2.9374633654300153,51.0,188.0,0.99944,3.09,0.62,9.3,5,poor
6.2,-1.1056369036050742,0.14,4.8,-2.9374633654300153,27.0,128.0,0.99475,3.21,0.48,9.4,5,poor
6.6,-1.018877320649256,0.52,11.3,-3.0576076772720784,8.0,110.0,0.9966,3.07,0.46,9.4,5,poor
7.6,-1.4653375684603434,0.64,12.9,-3.3813947543659757,54.0,170.0,0.998,3.0,0.53,8.8,5,poor
5.7,-1.3625778345025745,0.65,1.2,-2.5257286443082556,17.0,137.0,0.99307,3.2,0.42,9.4,5,poor
6.9,-1.2694006096483912,0.22,10.0,-2.9374633654300153,36.0,131.0,0.99696,3.08,0.46,9.6,5,poor
5.7,-1.3625778345025745,0.65,1.2,-2.5257286443082556,17.0,137.0,0.99307,3.2,0.42,9.4,5,poor
7.3,-0.991553216374702,0.16,14.9,-3.0159349808715104,59.0,240.0,0.99902,3.13,0.45,8.9,5,poor
6.6,-1.422958345491482,0.28,1.8,-3.540459448995663,39.0,132.0,0.99182,3.34,0.46,11.4,5,poor
6.6,-1.422958345491482,0.28,1.8,-3.540459448995663,39.0,132.0,0.99182,3.34,0.46,11.4,5,poor
7.0,-1.9589953886039686,0.28,1.3,-3.611918412977808,10.0,56.0,0.99352,3.46,0.45,9.9,5,poor
6.3,-1.07587280169862,0.36,4.9,-3.324236340526027,31.0,185.0,0.9946,3.15,0.49,9.7,5,poor
6.8,-1.3432348716594436,0.24,1.9,-3.123565645063876,70.0,154.0,0.99273,3.18,0.52,10.5,5,poor
6.5,-1.305636458102436,0.4,10.0,-3.2188758248682006,74.0,227.0,0.99582,3.18,0.5,9.4,5,poor
6.7,-1.3823023398503531,0.36,8.6,-3.270169119255751,63.0,206.0,0.99553,3.18,0.5,9.6,5,poor
7.7,-1.2006450142332614,0.26,18.95,-2.9187712324178627,36.0,174.0,0.99976,3.2,0.5,10.4,5,poor
7.2,-0.4845083154486173,0.1,1.4,-2.6736487743848776,25.0,154.0,0.99499,3.2,0.48,9.7,4,poor
7.3,-1.1363141558521213,0.29,1.5,-3.2441936328524905,32.0,144.0,0.99296,3.2,0.55,10.8,5,poor
6.3,-1.5558971455060706,0.29,11.7,-3.0159349808715104,49.0,147.0,0.99482,3.22,0.38,10.8,5,poor
8.2,-0.6520052372287701,0.34,1.2,-3.1465551632885744,18.0,167.0,0.99366,3.24,0.39,10.6,5,poor
7.8,-1.2694006096483912,0.31,2.1,-3.0576076772720784,28.0,208.0,0.99434,3.23,0.64,9.8,5,poor
7.8,-1.2694006096483912,0.31,2.1,-3.0576076772720784,28.0,208.0,0.99434,3.23,0.64,9.8,5,poor
6.2,-1.3432348716594436,0.32,15.3,-3.4420193761824103,64.0,185.0,0.99835,3.31,0.61,9.4,5,poor
6.3,-1.305636458102436,0.46,11.1,-2.9187712324178627,44.0,177.0,0.99691,3.18,0.67,9.4,5,poor
6.5,-1.2006450142332614,0.39,7.8,-3.2441936328524905,61.0,219.0,0.9959,3.19,0.5,9.4,5,poor
6.6,-1.018877320649256,0.52,10.1,-2.975929646257811,29.0,140.0,0.99628,3.07,0.4,9.4,5,poor
6.15,-1.5558971455060706,0.37,3.2,-3.816712825623821,20.0,80.0,0.99076,3.39,0.47,12.0,5,poor
6.5,-1.2694006096483912,0.28,20.4,-3.170085660698769,40.0,144.0,1.0002,3.14,0.38,8.7,5,poor
6.6,-1.018877320649256,0.52,10.1,-2.975929646257811,29.0,140.0,0.99628,3.07,0.4,9.4,5,poor
6.15,-1.5558971455060706,0.37,3.2,-3.816712825623821,20.0,80.0,0.99076,3.39,0.47,12.0,5,poor
4.5,-1.6554818509355071,0.21,0.95,-3.3813947543659757,89.0,159.0,0.99332,3.34,0.42,8.0,5,poor
5.8,-0.5091603444469295,0.0,1.3,-3.101092789211817,72.0,197.0,0.99202,3.56,0.43,10.9,5,poor
6.8,-0.818710403535291,0.2,16.0,-2.7181005369557116,61.0,186.0,0.99884,3.13,0.45,8.6,5,poor
7.2,-1.422958345491482,0.27,11.4,-3.3524072174927233,40.0,174.0,0.99773,3.2,0.44,9.0,5,poor
8.7,-1.1679623668029029,0.73,14.35,-3.101092789211817,27.0,191.0,1.00013,2.96,0.88,8.7,5,poor
7.2,-1.422958345491482,0.27,11.4,-3.3524072174927233,40.0,174.0,0.99773,3.2,0.44,9.0,5,poor
8.7,-1.1679623668029029,0.73,14.35,-3.101092789211817,27.0,191.0,1.00013,2.96,0.88,8.7,5,poor
6.1,-1.8904754421672127,0.35,15.8,-3.1465551632885744,55.0,158.0,0.99642,3.24,0.37,10.6,5,poor
7.6,-1.4653375684603434,0.4,5.2,-2.703062659591171,14.0,91.0,0.99488,3.17,0.8,9.7,5,poor
8.1,-1.1056369036050742,0.22,5.2,-3.036554268074246,24.0,151.0,0.99527,3.22,0.47,10.3,5,poor
5.8,-1.8904754421672127,0.28,0.8,-3.270169119255751,43.0,127.0,0.99198,3.24,0.51,9.3,5,poor
7.0,-1.07587280169862,0.39,6.9,-2.703062659591171,43.0,162.0,0.99561,3.11,0.53,9.5,5,poor
6.4,-0.3841929728326246,0.26,3.4,-2.659260036932778,25.0,146.0,0.99347,3.18,0.4,9.3,5,poor
6.4,-1.2694006096483912,0.27,11.0,-3.1465551632885744,45.0,148.0,0.99786,3.14,0.46,8.7,5,poor
6.9,-0.9137938516755678,0.22,5.95,-2.501036031717884,76.0,303.0,0.99705,3.4,0.57,9.4,5,poor
6.8,-1.6554818509355071,0.23,5.1,-3.3524072174927233,71.0,204.0,0.9942,3.23,0.69,10.1,5,poor
7.1,-1.4653375684603434,0.24,5.4,-3.2188758248682006,60.0,196.0,0.9948,3.19,0.78,10.0,4,poor
8.3,-0.9137938516755678,0.41,8.2,-2.975929646257811,15.0,122.0,0.9979,3.39,0.49,9.3,5,poor
6.8,-1.3432348716594436,0.4,7.5,-3.0576076772720784,45.0,179.0,0.99583,3.2,0.49,9.3,5,poor
7.1,-1.1679623668029029,0.17,1.0,-3.1465551632885744,21.0,144.0,0.99304,3.13,0.4,9.6,5,poor
7.1,-1.1679623668029029,0.17,1.0,-3.1465551632885744,21.0,144.0,0.99304,3.13,0.4,9.6,5,poor
6.6,-1.422958345491482,0.38,8.0,-3.1465551632885744,56.0,187.0,0.99577,3.21,0.46,9.2,5,poor
7.0,-1.7092582477163114,0.37,1.5,-3.123565645063876,16.0,104.0,0.99216,3.18,0.5,10.8,5,poor
6.5,-1.4653375684603434,0.36,16.3,-3.2441936328524905,43.0,133.0,0.99924,3.26,0.41,8.8,5,poor
6.5,-1.4653375684603434,0.36,16.3,-3.2441936328524905,43.0,133.0,0.99924,3.26,0.41,8.8,5,poor
6.5,-1.4653375684603434,0.36,16.3,-3.2441936328524905,43.0,133.0,0.99924,3.26,0.41,8.8,5,poor
6.5,-1.4653375684603434,0.36,16.3,-3.2441936328524905,43.0,133.0,0.99924,3.26,0.41,8.8,5,poor
7.8,-1.3823023398503531,0.34,13.7,-3.101092789211817,66.0,184.0,0.99976,3.22,0.75,8.9,5,poor
7.8,-1.3823023398503531,0.34,13.7,-3.101092789211817,66.0,184.0,0.99976,3.22,0.75,8.9,5,poor
5.6,-1.6044503709230613,0.22,1.3,-2.995732273553991,25.0,155.0,0.99296,3.74,0.43,10.0,5,poor
6.4,-1.5558971455060706,0.44,7.4,-3.079113882493042,47.0,182.0,0.9957,3.24,0.46,9.1,5,poor
7.8,-1.3823023398503531,0.34,13.7,-3.101092789211817,66.0,184.0,0.99976,3.22,0.75,8.9,5,poor
8.2,-0.991553216374702,0.64,13.9,-3.123565645063876,22.0,171.0,0.99873,2.99,0.8,9.3,5,poor
6.9,-1.4653375684603434,0.32,16.4,-3.079113882493042,62.0,153.0,0.9972,3.22,0.42,10.5,5,poor
6.8,-1.2006450142332614,0.22,6.2,-2.796881414808826,41.0,190.0,0.99858,3.18,0.51,9.2,5,poor
7.9,-0.6713856887784326,0.36,6.2,-2.9565115604007097,30.0,173.0,0.9984,3.09,0.53,9.7,5,poor
7.9,-0.6713856887784326,0.34,2.6,-2.995732273553991,13.0,135.0,0.99335,3.09,0.51,10.0,5,poor
6.9,-0.4845083154486173,0.42,12.0,-2.6882475738060303,24.0,131.0,0.99727,3.19,0.34,9.3,5,poor
6.9,-0.4845083154486173,0.42,12.0,-2.6882475738060303,24.0,131.0,0.99727,3.19,0.34,9.3,5,poor
5.9,-1.7660917224794772,0.28,0.7,-3.575550768806933,5.0,28.0,0.98985,3.13,0.32,10.6,5,poor
6.6,-1.07587280169862,0.18,6.4,-2.488914671185539,47.0,240.0,0.9971,3.42,0.48,9.2,5,poor
5.6,-2.111964733385396,0.26,4.3,-3.2441936328524905,18.0,97.0,0.99477,3.36,0.46,9.2,5,poor
6.0,-1.3432348716594436,0.15,1.3,-2.796881414808826,51.0,154.0,0.99354,3.14,0.51,8.7,5,poor
7.3,-1.1363141558521213,0.35,1.4,-2.975929646257811,8.0,163.0,0.99244,3.24,0.42,10.7,5,poor
7.3,-1.1363141558521213,0.35,1.4,-2.975929646257811,8.0,163.0,0.99244,3.24,0.42,10.7,5,poor
6.7,-1.6044503709230613,0.37,1.65,-3.649658740960655,42.0,103.0,0.99022,3.11,0.45,11.4,5,poor
6.2,-1.443923473956527,0.34,1.9,-3.2968373663379125,4.0,117.0,0.99032,3.4,0.44,12.2,5,poor
6.4,-1.422958345491482,0.25,20.2,-2.4769384801388235,35.0,157.0,0.99976,3.17,0.5,9.1,5,poor
6.4,-1.422958345491482,0.25,20.2,-2.4769384801388235,35.0,157.0,0.99976,3.17,0.5,9.1,5,poor
6.9,-0.9137938516755678,0.42,6.2,-2.703062659591171,41.0,176.0,0.99552,3.12,0.54,9.4,5,poor
6.9,-0.9137938516755678,0.43,6.2,-2.7181005369557116,42.0,178.0,0.99552,3.11,0.53,9.4,5,poor
6.6,-1.3823023398503531,0.51,8.0,-3.036554268074246,61.0,189.0,0.99604,3.22,0.49,9.2,5,poor
6.8,-1.3432348716594436,0.44,8.2,-3.0576076772720784,52.0,183.0,0.99584,3.2,0.51,9.4,5,poor
6.8,-1.0469690555162714,0.53,10.1,-2.9187712324178627,37.0,151.0,0.9963,3.07,0.4,9.4,5,poor
6.8,-1.0469690555162714,0.53,10.1,-2.9187712324178627,37.0,151.0,0.9963,3.07,0.4,9.4,5,poor
6.6,-1.3823023398503531,0.51,8.0,-3.036554268074246,61.0,189.0,0.99604,3.22,0.49,9.2,5,poor
6.8,-1.3432348716594436,0.44,8.2,-3.0576076772720784,52.0,183.0,0.99584,3.2,0.51,9.4,5,poor
7.5,-1.7660917224794772,0.71,11.8,-3.2441936328524905,52.0,148.0,0.99801,3.03,0.46,8.9,5,poor
7.5,-1.7092582477163114,0.72,9.6,-3.2188758248682006,53.0,151.0,0.99802,3.03,0.46,8.9,5,poor
7.4,-1.2006450142332614,0.32,1.7,-3.473768074496991,23.0,128.0,0.9929,3.17,0.66,10.9,5,poor
6.6,-1.018877320649256,0.24,0.9,-3.2441936328524905,15.0,72.0,0.99066,3.23,0.39,11.0,5,poor
7.2,-1.7660917224794772,0.41,1.6,-2.9374633654300153,24.0,126.0,0.99228,3.19,0.49,10.8,5,poor
6.0,-2.198225077669803,0.47,10.6,-2.9374633654300153,69.0,148.0,0.9958,2.91,0.34,9.3,4,poor
6.7,-1.1208578976154293,0.82,1.2,-1.8773173575897015,49.0,120.0,0.99312,2.99,0.38,9.2,5,poor
6.6,-0.9137938516755678,0.46,6.2,-2.864704011147587,42.0,241.0,0.9968,3.5,0.6,9.9,5,poor
6.5,-1.6044503709230613,0.24,9.2,-3.101092789211817,25.0,150.0,0.99502,3.22,0.44,10.5,5,poor
7.1,-1.3432348716594436,0.32,16.2,-3.101092789211817,31.0,170.0,0.99644,3.17,0.37,11.2,5,poor
6.6,-1.5095925774643841,0.34,11.6,-2.975929646257811,59.0,140.0,0.99526,3.22,0.4,10.8,5,poor
6.6,-0.7962879394794586,0.43,7.2,-2.7333680090865,31.0,186.0,0.9954,3.12,0.44,9.4,5,poor
8.0,-1.5095925774643841,0.31,5.6,-2.995732273553991,24.0,97.0,0.993,3.1,0.42,10.9,5,poor
5.8,-1.6044503709230613,0.34,1.0,-3.324236340526027,40.0,86.0,0.98993,3.5,0.42,11.7,5,poor
6.6,-1.1679623668029029,0.07,1.5,-3.3813947543659757,55.0,144.0,0.99208,3.16,0.42,10.0,5,poor
7.7,-0.8416471888783893,0.37,10.0,-1.7719568419318752,22.0,210.0,0.99776,3.02,0.64,9.5,5,poor
6.7,-1.422958345491482,0.29,14.9,-2.9187712324178627,55.0,136.0,0.99839,3.03,0.52,9.0,5,poor
7.3,-1.4653375684603434,0.34,9.3,-2.9374633654300153,19.0,86.0,0.99574,3.04,0.56,10.0,5,poor
7.9,-1.6044503709230613,0.39,1.0,-3.170085660698769,37.0,154.0,0.99093,3.08,0.43,11.9,5,poor
6.2,-1.4653375684603434,0.23,1.2,-3.9633162998156966,18.0,128.0,0.99178,3.05,0.28,10.6,5,poor
6.4,-1.5095925774643841,0.31,13.9,-3.1941832122778293,57.0,135.0,0.99672,3.21,0.38,10.7,5,poor
6.5,-1.8904754421672127,0.55,5.9,-3.079113882493042,75.0,162.0,0.99482,2.97,0.4,9.3,5,poor
7.9,-1.3823023398503531,0.35,6.7,-3.2188758248682006,22.0,64.0,0.99362,2.93,0.49,10.7,5,poor
7.0,-1.422958345491482,0.3,6.7,-3.2188758248682006,37.0,125.0,0.99436,3.2,0.39,9.9,5,poor
6.6,-0.8891620644859025,0.31,1.6,-3.1465551632885744,18.0,101.0,0.99195,3.13,0.41,10.5,5,poor
6.4,-1.6044503709230613,0.28,2.5,-3.4112477175156566,24.0,84.0,0.99168,3.31,0.55,11.5,5,poor
8.5,-1.5095925774643841,0.34,0.7,-3.1941832122778293,5.0,25.0,0.9918,3.04,0.37,10.5,4,poor
6.7,-0.8651224452997557,0.46,9.7,-2.900422093749666,67.0,234.0,0.99848,3.23,0.5,9.0,5,poor
6.4,-0.818710403535291,0.26,2.0,-2.900422093749666,20.0,180.0,0.9952,3.58,0.57,10.0,5,poor
7.0,-1.1679623668029029,0.39,7.5,-2.8824035882469876,42.0,218.0,0.99652,3.37,0.54,10.3,5,poor
6.7,-0.8651224452997557,0.46,9.7,-2.900422093749666,67.0,234.0,0.99848,3.23,0.5,9.0,5,poor
8.6,-1.7092582477163114,0.28,0.8,-3.4112477175156566,25.0,78.0,0.99104,2.99,0.38,11.1,5,poor
6.2,-1.5558971455060706,0.26,13.1,-2.975929646257811,59.0,150.0,0.99772,3.31,0.46,9.0,5,poor
6.2,-1.018877320649256,0.14,8.9,-3.2968373663379125,38.0,155.0,0.99622,3.27,0.5,9.4,5,poor
7.6,-1.1679623668029029,0.26,1.7,-2.6036901857779675,40.0,157.0,0.9938,3.1,0.46,9.8,5,poor
6.6,-1.3432348716594436,0.46,6.9,-3.036554268074246,59.0,183.0,0.99594,3.2,0.45,9.3,5,poor
6.1,-0.991553216374702,0.2,7.6,-3.4420193761824103,49.0,170.0,0.99558,3.22,0.48,9.5,5,poor
6.2,-1.018877320649256,0.14,8.9,-3.2968373663379125,38.0,155.0,0.99622,3.27,0.5,9.4,5,poor
7.7,-1.7092582477163114,0.3,1.2,-3.0576076772720784,49.0,199.0,0.99413,3.03,0.38,9.3,5,poor
6.4,-1.8263509139976741,0.32,8.75,-3.2441936328524905,38.0,118.0,0.99449,3.19,0.41,10.7,5,poor
7.4,-1.2694006096483912,0.4,11.9,-3.4112477175156566,13.0,92.0,0.99629,3.01,0.46,10.8,4,poor
7.7,-1.3823023398503531,0.3,7.8,-3.2441936328524905,67.0,196.0,0.99555,3.1,0.5,10.1,5,poor
5.3,-1.5558971455060706,0.29,0.7,-3.540459448995663,11.0,66.0,0.99215,3.3,0.4,9.8,5,poor
7.1,-1.305636458102436,0.28,1.25,-3.7297014486341915,3.0,89.0,0.98993,2.95,0.3,11.4,4,poor
5.2,-1.7660917224794772,0.27,0.7,-3.473768074496991,11.0,68.0,0.99218,3.3,0.41,9.8,5,poor
7.7,-1.3823023398503531,0.3,7.8,-3.2441936328524905,67.0,196.0,0.99555,3.1,0.5,10.1,5,poor
7.2,-1.2006450142332614,0.3,8.7,-3.7722610630529876,14.0,111.0,0.99576,3.11,0.61,10.6,5,poor
6.8,-1.3432348716594436,0.46,8.3,-3.270169119255751,49.0,173.0,0.99601,3.17,0.47,9.3,5,poor
6.0,-1.2694006096483912,0.25,1.8,-3.1465551632885744,8.0,108.0,0.9929,3.08,0.55,9.0,5,poor
7.2,-1.6044503709230613,0.22,1.6,-3.101092789211817,17.0,101.0,0.99471,3.37,0.53,10.0,5,poor
6.1,-1.305636458102436,0.25,1.8,-3.170085660698769,9.0,109.0,0.9929,3.08,0.54,9.0,5,poor
6.0,-1.2694006096483912,0.25,1.8,-3.1465551632885744,8.0,108.0,0.9929,3.08,0.55,9.0,5,poor
7.4,-1.0469690555162714,0.24,6.0,-3.1465551632885744,28.0,123.0,0.99304,3.14,0.44,11.3,5,poor
7.2,-1.6044503709230613,0.22,1.6,-3.101092789211817,17.0,101.0,0.99471,3.37,0.53,10.0,5,poor
6.9,-0.9649559038554361,0.38,13.1,-2.1803674602697964,14.0,94.0,0.99792,3.02,0.48,9.2,5,poor
5.8,-1.6554818509355071,0.24,1.3,-3.101092789211817,38.0,128.0,0.99362,3.77,0.6,10.6,5,poor
8.4,-1.1679623668029029,0.31,0.95,-3.816712825623821,52.0,148.0,0.99038,2.93,0.32,11.5,5,poor
8.4,-1.1679623668029029,0.31,0.95,-3.816712825623821,52.0,148.0,0.99038,2.93,0.32,11.5,5,poor
7.3,-1.3432348716594436,0.24,1.7,-2.975929646257811,10.0,112.0,0.99286,3.11,0.43,9.9,5,poor
6.7,-1.3823023398503531,0.31,1.35,-2.7806208939370456,30.5,218.0,0.99388,3.16,0.53,9.5,5,poor
6.8,-1.305636458102436,0.29,4.6,-3.0576076772720784,6.0,88.0,0.99458,3.34,0.48,10.6,4,poor
8.0,-0.2997546536860502,0.21,4.0,-2.975929646257811,24.0,133.0,0.99418,3.06,0.38,9.7,5,poor
7.4,-1.1363141558521213,0.22,11.7,-3.324236340526027,44.0,150.0,0.99578,3.1,0.45,10.4,5,poor
6.7,-1.9589953886039686,0.46,1.6,-3.2968373663379125,15.0,92.0,0.99264,3.37,0.49,10.9,5,poor
6.8,-1.2344320118106447,0.34,3.5,-2.900422093749666,26.0,189.0,0.99489,3.42,0.58,10.4,5,poor
6.3,-1.6044503709230613,0.37,11.8,-3.079113882493042,58.0,130.0,0.99519,3.2,0.35,10.8,5,poor
7.7,-1.7092582477163114,0.53,1.2,-3.170085660698769,42.0,167.0,0.9908,3.11,0.44,11.9,5,poor
7.5,-1.1056369036050742,0.38,8.7,-2.0635681925235456,49.0,199.0,0.99711,2.98,0.57,9.4,5,poor
7.5,-1.1056369036050742,0.38,8.7,-2.0635681925235456,49.0,199.0,0.99711,2.98,0.57,9.4,5,poor
7.6,-1.7660917224794772,0.36,4.5,-3.1465551632885744,26.0,102.0,0.99427,3.09,0.47,9.5,5,poor
6.9,-1.2694006096483912,0.41,1.4,-4.074541934925921,6.0,55.0,0.98876,3.16,0.4,13.4,5,poor
7.2,-1.305636458102436,0.37,5.4,-3.611918412977808,27.0,114.0,0.99174,3.13,0.84,12.7,5,poor
6.2,-1.3823023398503531,0.38,7.9,-3.079113882493042,54.0,208.0,0.99572,3.17,0.46,9.1,5,poor
6.2,-1.3823023398503531,0.54,7.0,-3.0576076772720784,58.0,176.0,0.99454,3.19,0.7,10.4,5,poor
6.2,-1.3823023398503531,0.54,7.0,-3.0576076772720784,58.0,176.0,0.99454,3.19,0.7,10.4,5,poor
6.2,-1.3823023398503531,0.54,7.0,-3.0576076772720784,58.0,176.0,0.99454,3.19,0.7,10.4,5,poor
7.4,-1.5558971455060706,0.8,12.3,-3.2441936328524905,77.0,183.0,0.99778,2.95,0.48,9.0,5,poor
7.4,-1.5558971455060706,0.8,12.3,-3.2441936328524905,77.0,183.0,0.99778,2.95,0.48,9.0,5,poor
7.3,-1.2694006096483912,0.42,1.2,-3.3813947543659757,29.0,142.0,0.99205,3.17,0.43,10.7,4,poor
6.7,-1.422958345491482,0.41,2.9,-3.2188758248682006,48.0,122.0,0.99052,3.25,0.43,12.0,5,poor
6.6,-1.3823023398503531,0.33,8.5,-3.1465551632885744,29.0,141.0,0.99546,3.28,0.6,10.4,5,poor
6.3,-1.2694006096483912,0.3,3.1,-3.2188758248682006,24.0,115.0,0.9942,3.05,0.43,8.6,5,poor
6.2,-1.3823023398503531,0.38,7.9,-3.079113882493042,54.0,208.0,0.99572,3.17,0.46,9.1,5,poor
7.1,-1.2694006096483912,0.35,3.5,-3.540459448995663,35.0,91.0,0.99022,2.96,0.33,12.1,5,poor
6.6,-1.0469690555162714,0.34,4.9,-3.4112477175156566,9.0,125.0,0.99253,3.32,0.81,12.0,5,poor
